,tweet_text,user_screen_name,user_name,user_location,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,tweet_created_at,tweet_id,tweet_source,tweet_lang,tweet_quote_count,tweet_reply_count,tweet_retweet_count,tweet_favorite_count,source_tweet_text,is_retweet,source_user_screen_name,source_user_name,source_user_location,source_user_followers_count,source_user_friends_count,source_user_listed_count,source_user_favourites_count,source_tweet_created_at,source_tweet_id,source_tweet_source,source_tweet_lang,source_tweet_quote_count,source_tweet_reply_count,source_tweet_retweet_count,source_tweet_favorite_count
4413,"RT @BP_VotingTeam: [High 1 Seoul Music Awards]
D-3 | Main

Mass voting has started! Can we atleast protect our spot until the end? Lets a",BlackPinkMXC,BLKPIK MEXIO,Corea del Sur Ciudad de Mxico,2273,754,2,7003,Fri Jan 22 07:02:50 +0000 2021,1352512026959077377,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"[High 1 Seoul Music Awards]
D-3 | Main

Mass voting has started! Can we atleast protect our spot until the end? Lets aim for 1M votes for this category. 

Tutorial: https://t.co/NXg87Xy1So
  #BLACKPINK @BLACKPINK https://t.co/vSGpUIjACf",True,BP_VotingTeam,BLCKPIK Voting Team,Worldwide,114138.0,157.0,267.0,11589.0,Thu Jan 21 12:02:12 +0000 2021,1.3522249795893699e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,3.0,8.0,184.0,247.0
4414,"RT @Koreaboo: Here Are 10+ Moments That Prove BLACKPINKs Lisa Is The Queen Of Short Hair

https://t.co/6zypfVuuOC",swallamanoban,r,,31,130,0,4236,Fri Jan 22 07:02:50 +0000 2021,1352512027537772544,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en,0,0,0,0,"Here Are 10+ Moments That Prove BLACKPINKs Lisa Is The Queen Of Short Hair

https://t.co/6zypfVuuOC",True,Koreaboo,Koreaboo,Worldwide,1973710.0,499.0,2225.0,757.0,Thu Jan 21 23:10:00 +0000 2021,1.3523930340721336e+18,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",en,0.0,32.0,289.0,1305.0
4415,Scheduled  https://t.co/IPCJcHReSQ,lilsunflower_xx,HimKoo | 2.0 | semi-REST,Taehyung's heart,25,197,0,2593,Fri Jan 22 07:02:50 +0000 2021,1352512027596517376,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
4416,RT @BP_Chartsk: The visual of whole universe @BLACKPINK https://t.co/j5kGlN3dMA,itsmatau25,,,71,113,0,15526,Fri Jan 22 07:02:50 +0000 2021,1352512029135761408,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,The visual of whole universe @BLACKPINK https://t.co/j5kGlN3dMA,True,BP_Chartsk,Kpop Charts,BLACKPINK,7747.0,387.0,17.0,1492.0,Fri Jan 22 07:01:08 +0000 2021,1.3525115977684378e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0.0,0.0,4.0,14.0
4417,"RT @LiliesOnly: Subscribe to Blackpink's Lisa official Youtube Channel : LILIFILM OFFICIAL
https://t.co/UnXxWbSEB1

#subscribe #YouTube #B",Amyyoolove,Amy,,188,692,0,10951,Fri Jan 22 07:02:51 +0000 2021,1352512030591184898,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Subscribe to Blackpink's Lisa official Youtube Channel : LILIFILM OFFICIAL
https://t.co/UnXxWbSEB1

#subscribe #YouTube #BLACKPINK
#LISA #LILIFILM #lisablackpink  #LisaSoloFundRaising #lalisa #VideoViral Official Video #dancer https://t.co/H2FvqJHa23 https://t.co/KbNPRMeex5",True,LiliesOnly,We love you Lisa,,760.0,636.0,0.0,503.0,Thu Jan 21 01:40:43 +0000 2021,1.3520685782589317e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,5.0,0.0,208.0,273.0
4418,"RT @BPinAmerica: .@BLACKPINKs THE ALBUM has now surpassed 1.1B streams on Spotify, becoming the first album by an Asian female act to do",uzerpineapple,YOU HATE ME,,24,4,0,10057,Fri Jan 22 07:02:51 +0000 2021,1352512031904043008,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,".@BLACKPINKs THE ALBUM has now surpassed 1.1B streams on Spotify, becoming the first album by an Asian female act to do so in history! https://t.co/9dH239Czkk",True,BPinAmerica,BLACKPINK AMERICA,international,71357.0,63.0,237.0,1324.0,Thu Jan 21 17:06:54 +0000 2021,1.3523016567345766e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,30.0,7.0,1226.0,4833.0
4419,"RT @BLACKPINK: AttentionPLUSmembers 
#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SHOW! 

Jo",lilisctsuie,elleee,,157,218,0,382,Fri Jan 22 07:02:51 +0000 2021,1352512031945936896,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"AttentionPLUSmembers 
#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SHOW! 

Join PLUS membership now to enjoy 
 https://t.co/Zos677QAe4

# #PALMSTAGE #THESHOW #LIVESTREAMCONCERT #YOUTUBEMUSIC #YOUTUBE #YG https://t.co/EcyIInmJwe",True,BLACKPINK,BLACKPINKOFFICIAL,,3094840.0,0.0,4178.0,0.0,Fri Jan 22 05:00:00 +0000 2021,1.3524811150770258e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,1895.0,1361.0,9552.0,34221.0
4420,"RT @mostSubYTMusic: BLACKPINK reached 56.0 Million subscribers on YouTube
@BLACKPINK #music #youtube #stats #blackpink https://t.co/W6NzCQ1",alice1264179138,alice123,,27,430,0,6529,Fri Jan 22 07:02:51 +0000 2021,1352512032327704577,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"BLACKPINK reached 56.0 Million subscribers on YouTube
@BLACKPINK #music #youtube #stats #blackpink https://t.co/W6NzCQ1jOS",True,mostSubYTMusic,Most Subscribed YouTube Music Channels,Running in the Cloud,151.0,464.0,0.0,37.0,Thu Jan 21 14:52:14 +0000 2021,1.3522677682347336e+18,,en,16.0,7.0,959.0,4258.0
4421,RT @chartsblackpink: .@BLACKPINKs Lovesick Girls breaks its tie with their own How You Like That to become the longest-running 2020 so,yangmaitainaka,,,55,310,0,4668,Fri Jan 22 07:02:52 +0000 2021,1352512036396167171,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,.@BLACKPINKs Lovesick Girls breaks its tie with their own How You Like That to become the longest-running 2020 song by a female group in the top 10 on MelOn daily chart (110 days).,True,chartsblackpink,BLACKPINK Charts,THE ALBUM,310954.0,137.0,869.0,83.0,Fri Jan 22 04:02:27 +0000 2021,1.3524666314280837e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,80.0,30.0,1216.0,4088.0
4422,RT @daveypinks: HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to ma,jentIepinks,Asma,,374,1373,0,13149,Fri Jan 22 07:02:52 +0000 2021,1352512036907982849,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to many! I can't wait for the impact that she'll for sure leave when it comes to music during her SOLO debut! 

THE ROS EFFECT
#ROS @BLACKPINK https://t.co/eEPcTVkiAN",True,daveypinks,,pinks,39247.0,553.0,134.0,16049.0,Fri Jan 22 06:43:05 +0000 2021,1.3525070553749545e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,24.0,129.0,433.0,889.0
4423,RT @daveypinks: HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to ma,thotsanne,ros's split ends,baby pink brush,552,376,7,110020,Fri Jan 22 07:02:53 +0000 2021,1352512039789334528,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to many! I can't wait for the impact that she'll for sure leave when it comes to music during her SOLO debut! 

THE ROS EFFECT
#ROS @BLACKPINK https://t.co/eEPcTVkiAN",True,daveypinks,,pinks,39178.0,553.0,133.0,16051.0,Fri Jan 22 06:43:05 +0000 2021,1.3525070553749545e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,24.0,129.0,434.0,889.0
4424,"RT @chartsblackpink: Lovesick Girls  3PM KST: 

#6 MelOn (=)
#7 FLO (=)
#8 Bugs (+6)
#13 Genie (+1)

@BLACKPINK",anishrajmehta,ISHJ,"Ahmadabad City, India",70,159,0,38016,Fri Jan 22 07:02:53 +0000 2021,1352512040364072962,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en,0,0,0,0,"Lovesick Girls  3PM KST: 

#6 MelOn (=)
#7 FLO (=)
#8 Bugs (+6)
#13 Genie (+1)

@BLACKPINK",True,chartsblackpink,BLACKPINK Charts,THE ALBUM,311054.0,136.0,867.0,83.0,Fri Jan 22 06:05:17 +0000 2021,1.3524975454702346e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,19.0,18.0,346.0,1264.0
4425,RT @bpapplemusic: @BLACKPINKs How You Like That has been added to 'Burcu Esmersoy(@besmersoy): Music That Moves Me' playlist on Apple Mu,imneenlsb,L,,257,225,0,130536,Fri Jan 22 07:02:53 +0000 2021,1352512041286660098,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"@BLACKPINKs How You Like That has been added to 'Burcu Esmersoy(@besmersoy): Music That Moves Me' playlist on Apple Music. 

:https://t.co/jdOoGA24RZ https://t.co/aNRb7QG3lQ",True,bpapplemusic,BLACKPINK on Apple Music,,3046.0,19.0,19.0,482.0,Fri Jan 22 07:01:55 +0000 2021,1.3525117953662484e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,0.0,5.0,11.0
4426,"RT @Ktown4u_com: #BLACKPINK # # #
#PHOTOBOOK

#LISA - LISA PHOTOBOOK [0327]
Rerelease confirmed as much love were received from fa",we_love_you4eva,Juli,,175,301,0,78188,Fri Jan 22 07:02:54 +0000 2021,1352512045317578753,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en,0,0,0,0,"#BLACKPINK # # #
#PHOTOBOOK

#LISA - LISA PHOTOBOOK [0327]
Rerelease confirmed as much love were received from fans!

Check at Ktown4u on 1/22 10AM !
https://t.co/h73Z6GFdBp

#Ktown4u https://t.co/tD4oJgUXtF",True,Ktown4u_com,ktown4u_com,"Seoul, Korea",45310.0,12.0,65.0,1079.0,Fri Jan 22 00:58:37 +0000 2021,1.3524203700793385e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,366.0,43.0,1287.0,3772.0
4427,RT @Yoitsmeashhh: BLINKs I just checked my email today and my donation under @BLACKPINK and BLINKS name was received by KILOS KAPWA FOR MIN,jnkrichs,miel,she / her ,1375,1192,14,11598,Fri Jan 22 07:02:55 +0000 2021,1352512047888523264,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"BLINKs I just checked my email today and my donation under @BLACKPINK and BLINKS name was received by KILOS KAPWA FOR MINALABAC, CAMARINES SUR. to help the victims of typhoon Rolly. https://t.co/TQOIvBZ4dN",True,Yoitsmeashhh,ASHH,"New York, NY",1434.0,338.0,4.0,16536.0,Fri Jan 22 05:49:49 +0000 2021,1.352493651436458e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,2.0,12.0,41.0,107.0
4428,RT @BLACKPINKxMelon: @BLACKPINK is trending #1 on MelOn Search. https://t.co/iHdMTAnCG6,Butterf68263670,Butterfly,,25,270,0,15746,Fri Jan 22 07:02:55 +0000 2021,1352512048542973954,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,@BLACKPINK is trending #1 on MelOn Search. https://t.co/iHdMTAnCG6,True,BLACKPINKxMelon,BLACKPINK on MelOn,,1468.0,13.0,5.0,164.0,Fri Jan 22 01:12:29 +0000 2021,1.3524238598033367e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,23.0,8.0,392.0,1821.0
4429,"RT @cyanblink: Lovesick Girls has now spent 110 days in the MelOn top 10, surpassing HYLT as the 2020 girl group song with the most days. I",eysxindy,n i a,,4706,4577,4,14593,Fri Jan 22 07:02:56 +0000 2021,1352512051587936256,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Lovesick Girls has now spent 110 days in the MelOn top 10, surpassing HYLT as the 2020 girl group song with the most days. It's @Blackpink vs Blackpink again.",True,cyanblink,,,67574.0,123.0,214.0,10966.0,Fri Jan 22 04:02:57 +0000 2021,1.3524667577982116e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,19.0,13.0,1081.0,4138.0
4430,#Vh1Playlist please play WHISTLE by @BLACKPINK ..,twicepink3raavi,Raavi,,1434,1420,0,8797,Fri Jan 22 07:02:56 +0000 2021,1352512054238662656,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
4431,RT @daveypinks: HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to ma,TurtleRabbitKi4,F |,,14,125,0,20304,Fri Jan 22 07:02:57 +0000 2021,1352512056356868096,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to many! I can't wait for the impact that she'll for sure leave when it comes to music during her SOLO debut! 

THE ROS EFFECT
#ROS @BLACKPINK https://t.co/eEPcTVkiAN",True,daveypinks,,pinks,39178.0,553.0,133.0,16051.0,Fri Jan 22 06:43:05 +0000 2021,1.3525070553749545e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,24.0,129.0,435.0,890.0
4432,RT @whatthekpop1: #BLACKPINK's #Jisoo looks stunning and ethereal in her new photoshoot for W magazine. Check out the thread below- don't y,kpopfan61365116,goddess jisoo,,26,52,0,2572,Fri Jan 22 07:02:57 +0000 2021,1352512057820766211,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,#BLACKPINK's #Jisoo looks stunning and ethereal in her new photoshoot for W magazine. Check out the thread below- don't you love this concept for her? #kstar #kstyle @BLACKPINK https://t.co/RXYUuQya2n,True,whatthekpop1,What The Kpop,"Atlanta, GA",14596.0,851.0,50.0,8276.0,Thu Jan 21 22:22:38 +0000 2021,1.352381116284592e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,2.0,3.0,122.0,333.0
4433,RT @daveypinks: HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to ma,rosesandlilies_,T,,17,16,0,981,Fri Jan 22 07:02:57 +0000 2021,1352512059045511168,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to many! I can't wait for the impact that she'll for sure leave when it comes to music during her SOLO debut! 

THE ROS EFFECT
#ROS @BLACKPINK https://t.co/eEPcTVkiAN",True,daveypinks,,pinks,39247.0,553.0,134.0,16049.0,Fri Jan 22 06:43:05 +0000 2021,1.3525070553749545e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,24.0,129.0,436.0,891.0
4434,RT @sexckjn: blackpink is the best with four members  Jennie https://t.co/tf0pijxjrp,BPWallpaper08,BLKPIK,,575,100,0,13358,Fri Jan 22 07:02:58 +0000 2021,1352512059234164750,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,blackpink is the best with four members  Jennie https://t.co/tf0pijxjrp,True,sexckjn,,,5231.0,4392.0,10.0,19694.0,Fri Jan 22 01:10:41 +0000 2021,1.3524234054049219e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,18.0,6.0,726.0,2885.0
4435,RT @roseylovebot: just look at how she genuinely listens and communicates with their fans  shes a really sweet girl i hope people could s,hiRoChae,RS1 IS COMING  || RoCha,he/him ,14,72,0,72,Fri Jan 22 07:02:58 +0000 2021,1352512059796152320,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"just look at how she genuinely listens and communicates with their fans  shes a really sweet girl i hope people could see that

RESPECT OUR ROS
#RespectOurROS 
  # #ROS
@BLACKPINK

 https://t.co/HOPdgm2cJS",True,roseylovebot,gabbi ,she/her,2751.0,1967.0,6.0,26550.0,Thu Jan 21 15:50:16 +0000 2021,1.3522823733673738e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,109.0,41.0,1157.0,4413.0
4436,"RT @FILOSEY021197:  RS1 Fundraiser 

By donating only Php 20, you will get a chance to win a digital or physical copy of RS1! 

We will",graeme_stirling,Graeme Stirling,"Edinburgh, UK",1328,4232,15,4276,Fri Jan 22 07:02:58 +0000 2021,1352512060287033344,"<a href=""https://www.stir.li"" rel=""nofollow"">Graeme's first app</a>",en,0,0,0,0," RS1 Fundraiser 

By donating only Php 20, you will get a chance to win a digital or physical copy of RS1! 

We will draw more than 20 winners! 

Donate: https://t.co/mu8AchC6AA
Track: https://t.co/vL4TwdPIHJ

#ROS #   
@BLACKPINK https://t.co/5rtgJFKzJg",True,FILOSEY021197,FILOS,Ros Park,23031.0,154.0,154.0,85063.0,Fri Jan 08 14:29:29 +0000 2021,1.347551001402753e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,64.0,26.0,531.0,821.0
4437,"RT @UsBlinksUnion: LS1 FUND NOTICE

Due to US tax limit, our main PPal could be flagged. So we created a new LS1 donation link for Lisa h",_violalisa,,one of igot7  blink ,1311,1317,4,14984,Fri Jan 22 07:02:58 +0000 2021,1352512060454694913,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"LS1 FUND NOTICE

Due to US tax limit, our main PPal could be flagged. So we created a new LS1 donation link for Lisa hosted by a diff admin.

RT to spread this new link: https://t.co/xnPZx632gp

All donation has been transfered to the new pool. Receipts

@BLACKPINK #LISA https://t.co/Rhs6scSml8",True,UsBlinksUnion,,usblinkunion@gmail.com,9717.0,75.0,24.0,4364.0,Thu Jan 21 05:44:37 +0000 2021,1.3521299559336796e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,4.0,1.0,246.0,516.0
4438,"RT @ygent_official: Attention PLUS members 

#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SH",kn__kng,++,,533,663,12,11682,Fri Jan 22 07:02:58 +0000 2021,1352512060651790339,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"Attention PLUS members 

#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SHOW! 

Join PLUS membership now to enjoy 
 https://t.co/5b29ihdN9W

# #PALMSTAGE #THESHOW #LIVESTREAMCONCERT #YOUTUBEMUSIC #YOUTUBE #YG https://t.co/Dkkjcvewvj",True,ygent_official,YG FAMILY,"Seoul, Korea",7213299.0,38.0,7551.0,0.0,Fri Jan 22 05:00:13 +0000 2021,1.3524811689569034e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,302.0,779.0,3595.0,17713.0
4439,RT @LEGENDHARMONY: yge gave the name baby monster to their new gg cause blackpink didnt want it LMAOOOOO  https://t.co/9RnbhSHFrr,lalaweirdof,,moon,171,1072,0,9231,Fri Jan 22 07:02:58 +0000 2021,1352512060739837954,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,yge gave the name baby monster to their new gg cause blackpink didnt want it LMAOOOOO  https://t.co/9RnbhSHFrr,True,LEGENDHARMONY,kayla ,ot4,12321.0,4936.0,26.0,21342.0,Fri Jan 22 05:10:17 +0000 2021,1.3524837045815992e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,99.0,18.0,159.0,764.0
4440,RT @daveypinks: HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to ma,_marengjennie,keke,,16,93,0,24888,Fri Jan 22 07:02:58 +0000 2021,1352512061075427328,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"HR impact is just undeniable! YSL really chose the best person who fits their brand so well that can leave an impact to many! I can't wait for the impact that she'll for sure leave when it comes to music during her SOLO debut! 

THE ROS EFFECT
#ROS @BLACKPINK https://t.co/eEPcTVkiAN",True,daveypinks,,pinks,39178.0,553.0,133.0,16051.0,Fri Jan 22 06:43:05 +0000 2021,1.3525070553749545e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,24.0,129.0,437.0,891.0
4441,RT @cyanblink: JISOO X DIOR FOR W KOREA. SHE'S SO STUNNING!  @BLACKPINK #JISOO https://t.co/YQSrd1ngy8,Manoban27_,Lj,Bp,4,119,0,1293,Fri Jan 22 07:02:59 +0000 2021,1352512064120475649,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,JISOO X DIOR FOR W KOREA. SHE'S SO STUNNING!  @BLACKPINK #JISOO https://t.co/YQSrd1ngy8,True,cyanblink,,,67574.0,123.0,214.0,10966.0,Fri Jan 22 05:55:50 +0000 2021,1.352495168545579e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,27.0,4.0,727.0,2445.0
4442,"RT @hourlylisoo: jisoo clinging to lisa's arm is such a mood
#LISOO # # @BLACKPINK https://t.co/njCSCfQVKu",BPJJRLLove,(~BLACKPINK~),,173,339,25,606051,Fri Jan 22 07:02:59 +0000 2021,1352512065223573505,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"jisoo clinging to lisa's arm is such a mood
#LISOO # # @BLACKPINK https://t.co/njCSCfQVKu",True,hourlylisoo,hourly lisoo,tto ,6492.0,23.0,133.0,652.0,Thu Jan 21 14:06:52 +0000 2021,1.3522563502360125e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0.0,0.0,64.0,316.0
4443,"@shooter4kjs Im not going to delete something where I know my intentions where not to discredit Jisoo in anyway, Ive explained myself, my account have been supporting all 4 blackpink members and always will",Lw_moonlight,DT,,53,153,0,7350,Fri Jan 22 07:02:59 +0000 2021,1352512066146471936,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
4444,RT @BP_Chartsk: The visual of whole universe @BLACKPINK https://t.co/j5kGlN3dMA,mryxdja,m a r || kinda ia,she/her,1266,1614,6,21520,Fri Jan 22 07:02:59 +0000 2021,1352512067358453760,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,The visual of whole universe @BLACKPINK https://t.co/j5kGlN3dMA,True,BP_Chartsk,Kpop Charts,BLACKPINK,7747.0,387.0,17.0,1492.0,Fri Jan 22 07:01:08 +0000 2021,1.3525115977684378e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0.0,0.0,5.0,14.0
4445,"RT @UsBlinksUnion: Blinks, please take some time to help report the account down below, as well as each individual video  

 Account - h",DI0RBANGPINK,sesa // jimim's shooter's ,"she/her, 15, armyblink",574,1233,4,34314,Fri Jan 22 07:03:01 +0000 2021,1352512072714752002,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"Blinks, please take some time to help report the account down below, as well as each individual video  

 Account - https://t.co/KuSFnrbumc

They have over 40k followers &amp; dedicate their entire account to sending hate to Lisa &amp; excluding her from the group. 

@BLACKPINK #LISA https://t.co/GXSVkRoHYJ",True,UsBlinksUnion,,usblinkunion@gmail.com,9729.0,75.0,24.0,4364.0,Thu Jan 21 23:30:51 +0000 2021,1.3523982818134671e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,17.0,3.0,187.0,257.0
4446,"RT @BLACKPINK: AttentionPLUSmembers 
#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SHOW! 

Jo",kn__kng,++,,533,663,12,11682,Fri Jan 22 07:03:01 +0000 2021,1352512075503869952,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"AttentionPLUSmembers 
#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SHOW! 

Join PLUS membership now to enjoy 
 https://t.co/Zos677QAe4

# #PALMSTAGE #THESHOW #LIVESTREAMCONCERT #YOUTUBEMUSIC #YOUTUBE #YG https://t.co/EcyIInmJwe",True,BLACKPINK,BLACKPINKOFFICIAL,,3094840.0,0.0,4178.0,0.0,Fri Jan 22 05:00:00 +0000 2021,1.3524811150770258e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,1895.0,1361.0,9553.0,34237.0
4447,"RT @daveypinks: WTF? SHE LOOK HELLA HOT WITH THAT RED LIPSTICK ON, OH MY GOD!!  @BLACKPINK #JISOO https://t.co/xHmqgncXqH",hanselvwayj,vway,"Seoul, Republic of Korea",4,86,0,15956,Fri Jan 22 07:03:01 +0000 2021,1352512075751448576,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"WTF? SHE LOOK HELLA HOT WITH THAT RED LIPSTICK ON, OH MY GOD!!  @BLACKPINK #JISOO https://t.co/xHmqgncXqH",True,daveypinks,,pinks,39247.0,553.0,134.0,16049.0,Fri Jan 22 05:51:04 +0000 2021,1.3524939659419853e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,72.0,11.0,1280.0,3656.0
4448,"RT @personablink: [scan] BLACKPINK 2021 Season Greetings Ktown4u Pre-order Benefit Photocard - JENNIE

#JISOO #JENNIE #LISA #ROS
# # #",cornishpixxies,lemondrop,,92,1057,0,50697,Fri Jan 22 07:03:02 +0000 2021,1352512076619517954,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"[scan] BLACKPINK 2021 Season Greetings Ktown4u Pre-order Benefit Photocard - JENNIE

#JISOO #JENNIE #LISA #ROS
# # # #
#BLACKPINK#BLACKPINKSCAN # https://t.co/8ZO344xJom",True,personablink,, ot4/him,9008.0,389.0,76.0,5658.0,Fri Jan 22 06:40:17 +0000 2021,1.35250635403273e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,1.0,1.0,23.0,109.0
